ElemID,PointID,x,y,sigma_x,sigma_y,tau_xy,VonMises
4.900000000000000000e+02,2.000000000000000000e+00,7.496994080239556268e-01,2.343749999999999722e-01,3.405471423222993617e+05,7.148615575712281279e+05,-1.044405658701138163e+05,6.451967432093142997e+05
4.900000000000000000e+02,3.000000000000000000e+00,7.767627018922194093e-01,2.499999999999999722e-01,3.686431145066666650e+05,7.132939180521412054e+05,-9.920343232254650502e+04,6.412948080623043934e+05
4.900000000000000000e+02,4.000000000000000000e+00,7.455127018922194093e-01,2.499999999999999722e-01,3.301710474200581666e+05,6.939892765957940137e+05,-1.007798693659398850e+05,6.260739704226152971e+05
4.910000000000000000e+02,0.000000000000000000e+00,7.788560549580876291e-01,2.421874999999999722e-01,3.714965429713873891e+05,7.207005254164825892e+05,-1.002426647380763898e+05,6.479405455493360059e+05
4.910000000000000000e+02,1.000000000000000000e+00,7.496994080239556268e-01,2.343749999999999722e-01,3.402704715925015043e+05,7.123455409451137530e+05,-1.042188161498946574e+05,6.429733239466605010e+05
4.910000000000000000e+02,2.000000000000000000e+00,7.809494080239556268e-01,2.343749999999999722e-01,3.787617088144613663e+05,7.390149435528750764e+05,-1.033830308781663480e+05,6.646481093177561415e+05
4.910000000000000000e+02,3.000000000000000000e+00,8.080127018922194093e-01,2.499999999999999722e-01,4.010200812278917292e+05,7.288290484768435126e+05,-9.602688709035854845e+04,6.537562943200230366e+05
4.910000000000000000e+02,4.000000000000000000e+00,7.767627018922194093e-01,2.499999999999999722e-01,3.716889333326081978e+05,7.217959789641912794e+05,-1.012183663137721887e+05,6.493026982413736405e+05
4.920000000000000000e+02,0.000000000000000000e+00,8.101060549580876291e-01,2.421874999999999722e-01,4.023740420934865251e+05,7.351710646399081452e+05,-9.686818811608462420e+04,6.593314407274801051e+05
4.920000000000000000e+02,1.000000000000000000e+00,7.809494080239556268e-01,2.343749999999999722e-01,3.761041887850768981e+05,7.287304731694891816e+05,-1.015613239873249549e+05,6.552617701982220169e+05
4.920000000000000000e+02,2.000000000000000000e+00,8.121994080239556268e-01,2.343749999999999722e-01,4.103702882648623199e+05,7.572617163819583366e+05,-1.004752516681414127e+05,6.792475250879138475e+05
4.920000000000000000e+02,3.000000000000000000e+00,8.392627018922194093e-01,2.499999999999999722e-01,4.262463598970532767e+05,7.409708316315644188e+05,-9.228973586046516721e+04,6.636563861796231940e+05
4.920000000000000000e+02,4.000000000000000000e+00,8.080127018922194093e-01,2.499999999999999722e-01,4.058400703554600477e+05,7.439370338050026912e+05,-9.925222531901183538e+04,6.676691003225950990e+05
4.930000000000000000e+02,0.000000000000000000e+00,8.413560549580876291e-01,2.421874999999999722e-01,4.265352054080294329e+05,7.458353150880670873e+05,-9.300936734065487690e+04,6.678546298429485178e+05
4.930000000000000000e+02,1.000000000000000000e+00,8.121994080239556268e-01,2.343749999999999722e-01,4.058298189920081059e+05,7.410571407596027711e+05,-9.739315061677394260e+04,6.645123925991628785e+05
4.930000000000000000e+02,2.000000000000000000e+00,8.434494080239556268e-01,2.343749999999999722e-01,4.349900154499950586e+05,7.699242592363365693e+05,-9.694663709601694427e+04,6.894100843575969338e+05
4.930000000000000000e+02,3.000000000000000000e+00,8.705127018922194093e-01,2.499999999999999722e-01,4.443386353274928988e+05,7.496911465840141755e+05,-8.897042644223052775e+04,6.708979858852203470e+05
4.930000000000000000e+02,4.000000000000000000e+00,8.392627018922194093e-01,2.499999999999999722e-01,4.323918870031748665e+05,7.607004975741393864e+05,-9.641243642303957313e+04,6.816108428248873679e+05
4.940000000000000000e+02,0.000000000000000000e+00,8.726060549580876291e-01,2.421874999999999722e-01,4.437684152122364030e+05,7.527793625535072060e+05,-8.957826096463839349e+04,6.735133738938994939e+05
4.940000000000000000e+02,1.000000000000000000e+00,8.434494080239556268e-01,2.343749999999999722e-01,4.290647616334090708e+05,7.494409469661866315e+05,-9.293926741237771057e+04,6.709044072579892818e+05
4.940000000000000000e+02,2.000000000000000000e+00,8.746994080239556268e-01,2.343749999999999722e-01,4.524038158180452883e+05,7.774162359353890643e+05,-9.368731392794413841e+04,6.954646527464238461e+05
4.940000000000000000e+02,3.000000000000000000e+00,9.017627018922194093e-01,2.499999999999999722e-01,4.552539638108393410e+05,7.549813929491126910e+05,-8.675915777338818589e+04,6.753712000774048502e+05
4.940000000000000000e+02,4.000000000000000000e+00,8.705127018922194093e-01,2.499999999999999722e-01,4.513424427948455559e+05,7.725832850572811440e+05,-9.367793935491042794e+04,6.915359533986975439e+05
4.950000000000000000e+02,0.000000000000000000e+00,9.038560549580876291e-01,2.421874999999999722e-01,4.539377539278970798e+05,7.560089412231986644e+05,-8.720044064747619268e+04,6.761950557861255948e+05
4.950000000000000000e+02,1.000000000000000000e+00,8.746994080239556268e-01,2.343749999999999722e-01,4.455540200437812600e+05,7.540743683575701434e+05,-8.906215307214595668e+04,6.745086158729857998e+05
4.950000000000000000e+02,2.000000000000000000e+00,9.059494080239556268e-01,2.343749999999999722e-01,4.624848693449420389e+05,7.799674466181572061e+05,-9.135681201033033722e+04,6.975360426649091532e+05
4.950000000000000000e+02,3.000000000000000000e+00,9.330127018922194093e-01,2.499999999999999722e-01,4.588993890891197370e+05,7.566980156680096406e+05,-8.596705860600927554e+04,6.768332768144449219e+05
4.950000000000000000e+02,4.000000000000000000e+00,9.017627018922194093e-01,2.499999999999999722e-01,4.627381936493753456e+05,7.797141223011453403e+05,-9.179558257995250460e+04,6.975360426564140944e+05
4.960000000000000000e+02,0.000000000000000000e+00,9.351060549580876291e-01,2.421874999999999722e-01,4.569131123882688116e+05,7.555323723418897716e+05,-8.620395505731579033e+04,6.757806417578448309e+05
4.960000000000000000e+02,1.000000000000000000e+00,9.059494080239556268e-01,2.343749999999999722e-01,4.550644585507846205e+05,7.549948654987256741e+05,-8.635332420235687459e+04,6.752038717981034424e+05
4.960000000000000000e+02,2.000000000000000000e+00,9.371994080239556268e-01,2.343749999999999722e-01,4.650421235259215464e+05,7.776948700966018951e+05,-9.025507369667517196e+04,6.955936664225073764e+05
4.960000000000000000e+02,3.000000000000000000e+00,9.642627018922194093e-01,2.499999999999999722e-01,4.552628878207615344e+05,7.547964362252433784e+05,-8.669701378650868719e+04,6.752038717979909852e+05
4.960000000000000000e+02,4.000000000000000000e+00,9.330127018922194093e-01,2.499999999999999722e-01,4.665208736139581306e+05,7.821029640748603269e+05,-9.110070243814711284e+04,6.995408693065147381e+05
4.970000000000000000e+02,0.000000000000000000e+00,9.663560549580876291e-01,2.421874999999999722e-01,4.526191986210406176e+05,7.513766426358920289e+05,-8.668363502375558892e+04,6.722244133840332506e+05
4.970000000000000000e+02,1.000000000000000000e+00,9.371994080239556268e-01,2.343749999999999722e-01,4.574099498422311153e+05,7.522211234515086981e+05,-8.511349339612379845e+04,6.728446883994678501e+05
4.970000000000000000e+02,2.000000000000000000e+00,9.684494080239556268e-01,2.343749999999999722e-01,4.599861108188432408e+05,7.707730116809540195e+05,-9.049273549199380795e+04,6.897102168629925000e+05
4.970000000000000000e+02,3.000000000000000000e+00,9.955127018922194093e-01,2.499999999999999722e-01,4.443606218675975106e+05,7.493105486429807497e+05,-8.883358207167100045e+04,6.705466241196879419e+05
4.970000000000000000e+02,4.000000000000000000e+00,9.642627018922194093e-01,2.499999999999999722e-01,4.627107311874650768e+05,7.798372842080284609e+05,-9.171846487823443022e+04,6.975995706798477331e+05
4.980000000000000000e+02,0.000000000000000000e+00,9.976060549580876291e-01,2.421874999999999722e-01,4.410115346938902512e+05,7.435989583024851745e+05,-8.850608547416748479e+04,6.655785815527166706e+05
4.980000000000000000e+02,1.000000000000000000e+00,9.684494080239556268e-01,2.343749999999999722e-01,4.524515691390341381e+05,7.458581026629108237e+05,-8.542210047513547761e+04,6.674150646847485332e+05
4.980000000000000000e+02,2.000000000000000000e+00,9.996994080239556268e-01,2.343749999999999722e-01,4.472214486076432513e+05,7.593374240622076904e+05,-9.191320455289365782e+04,6.799650552922534989e+05
4.980000000000000000e+02,3.000000000000000000e+00,1.026762701892219409e+00,2.499999999999999722e-01,4.262534683299051831e+05,7.402391019994392991e+05,-9.204913866323423281e+04,6.629748068799177418e+05
4.980000000000000000e+02,4.000000000000000000e+00,9.955127018922194093e-01,2.499999999999999722e-01,4.513026723906609695e+05,7.729046034576951060e+05,-9.351965483441021934e+04,6.917221209637501743e+05
4.990000000000000000e+02,0.000000000000000000e+00,1.028856054958087629e+00,2.421874999999999722e-01,4.220857508746510139e+05,7.323348317877479130e+05,-9.131682697435136652e+04,6.560326807714727474e+05
4.990000000000000000e+02,1.000000000000000000e+00,9.996994080239556268e-01,2.343749999999999722e-01,4.401180314251734526e+05,7.360091893900729483e+05,-8.713628617698496964e+04,6.589845901181285735e+05
4.990000000000000000e+02,2.000000000000000000e+00,1.030949408023955627e+00,2.343749999999999722e-01,4.265897237822282477e+05,7.432595455501218094e+05,-9.414701875136952731e+04,6.662864576685861684e+05
4.990000000000000000e+02,3.000000000000000000e+00,1.058012701892219409e+00,2.499999999999999722e-01,4.009996885774388793e+05,7.278024278602938866e+05,-9.570217407841180102e+04,6.527827323778283317e+05
4.990000000000000000e+02,4.000000000000000000e+00,1.026762701892219409e+00,2.499999999999999722e-01,4.323062308633881039e+05,7.611704015158987604e+05,-9.614290487541060429e+04,6.818656205856989836e+05
5.000000000000000000e+02,0.000000000000000000e+00,1.060106054958087629e+00,2.421874999999999722e-01,3.958279455454790732e+05,7.177141560123452218e+05,-9.443489680550599587e+04,6.437824955340067390e+05
5.000000000000000000e+02,1.000000000000000000e+00,1.030949408023955627e+00,2.343749999999999722e-01,4.202711803870667354e+05,7.229396073251439957e+05,-8.990747776995465392e+04,6.478340238526653266e+05
5.000000000000000000e+02,2.000000000000000000e+00,1.062199408023955627e+00,2.343749999999999722e-01,3.979117795177173102e+05,7.225592969440885354e+05,-9.643192316934910195e+04,6.486973205152128357e+05
5.000000000000000000e+02,3.000000000000000000e+00,1.089262701892219409e+00,2.499999999999999722e-01,3.687494205531163607e+05,7.119976030186115531e+05,-9.878883591128012631e+04,6.400357182347748894e+05
5.000000000000000000e+02,4.000000000000000000e+00,1.058012701892219409e+00,2.499999999999999722e-01,4.057067776422020979e+05,7.444513698221286759e+05,-9.889404053479773575e+04,6.679198745754602132e+05
5.010000000000000000e+02,0.000000000000000000e+00,1.091356054958087629e+00,2.421874999999999722e-01,3.621857634838380036e+05,6.997155135289356112e+05,-9.674341467759630177e+04,6.288332008608590113e+05
5.010000000000000000e+02,1.000000000000000000e+00,1.062199408023955627e+00,2.343749999999999722e-01,3.929536642704246333e+05,7.071846486393244704e+05,-9.311784913085195876e+04,6.345429158191992901e+05
5.010000000000000000e+02,2.000000000000000000e+00,1.093449408023955627e+00,2.343749999999999722e-01,3.606285853850663989e+05,6.965720696874484420e+05,-9.723462559963870444e+04,6.264387775368498405e+05
5.010000000000000000e+02,3.000000000000000000e+00,1.120512701892219409e+00,2.499999999999999722e-01,3.296110585379116819e+05,6.921226469843161758e+05,-9.995091565377963707e+04,6.241125593100847909e+05
5.010000000000000000e+02,4.000000000000000000e+00,1.089262701892219409e+00,2.499999999999999722e-01,3.713093664720378001e+05,7.221814245717090089e+05,-1.005498066682588833e+05,6.493032567712614546e+05
5.020000000000000000e+02,0.000000000000000000e+00,1.122606054958087629e+00,2.421874999999999722e-01,3.214540688651056844e+05,6.777576232427927898e+05,-9.683570284692964924e+04,6.106976572703460697e+05
5.020000000000000000e+02,1.000000000000000000e+00,1.093449408023955627e+00,2.343749999999999722e-01,3.577398901432259590e+05,6.883471294013427105e+05,-9.532004968321422348e+04,6.187148848356133094e+05
5.020000000000000000e+02,2.000000000000000000e+00,1.124699408023955627e+00,2.343749999999999722e-01,3.149593337439353345e+05,6.642210158735343721e+05,-9.515745899591608031e+04,5.986243874333250569e+05
5.020000000000000000e+02,3.000000000000000000e+00,1.151762701892219409e+00,2.499999999999999722e-01,2.844615895238243393e+05,6.675985980234948220e+05,-9.751527550588086888e+04,6.043408082453807583e+05
5.020000000000000000e+02,4.000000000000000000e+00,1.120512701892219409e+00,2.499999999999999722e-01,3.294794175843299017e+05,6.936102681224405533e+05,-9.990502331090184452e+04,6.253516007282271748e+05
5.030000000000000000e+02,0.000000000000000000e+00,1.153856054958087629e+00,2.421874999999999722e-01,2.744220650902662310e+05,6.500806445786588592e+05,-9.294209148250930593e+04,5.877333905872231117e+05
5.030000000000000000e+02,1.000000000000000000e+00,1.124699408023955627e+00,2.343749999999999722e-01,3.145773171876464621e+05,6.658921961476587458e+05,-9.496552851965378795e+04,5.999600650043803034e+05
5.030000000000000000e+02,2.000000000000000000e+00,1.155949408023955627e+00,2.343749999999999722e-01,2.620880272593644622e+05,6.256043116285887081e+05,-8.793582023317844141e+04,5.650713356042242376e+05
5.030000000000000000e+02,3.000000000000000000e+00,1.183012701892219409e+00,2.499999999999999722e-01,2.352006853304666001e+05,6.348600488707912154e+05,-9.039456748775020242e+04,5.775471053885502042e+05
5.030000000000000000e+02,4.000000000000000000e+00,1.151762701892219409e+00,2.499999999999999722e-01,2.812730100816536578e+05,6.588019533278330928e+05,-9.540820706113193592e+04,5.959358097753726179e+05
5.040000000000000000e+02,0.000000000000000000e+00,1.185106054958087629e+00,2.421874999999999722e-01,2.233693212863840163e+05,6.145268148899156367e+05,-8.418434285429539159e+04,5.581501886606053449e+05
5.040000000000000000e+02,1.000000000000000000e+00,1.155949408023955627e+00,2.343749999999999722e-01,2.649382594130264479e+05,6.369855125542317983e+05,-8.989742260046354204e+04,5.756957801721042488e+05
5.040000000000000000e+02,2.000000000000000000e+00,1.187199408023955627e+00,2.343749999999999722e-01,2.056555402126268600e+05,5.806173449079933343e+05,-7.542808022988527955e+04,5.263760201279866742e+05
5.040000000000000000e+02,3.000000000000000000e+00,1.214262701892219409e+00,2.499999999999999722e-01,1.843238383997941855e+05,5.924858045909740031e+05,-7.871121940983324021e+04,5.425788574277450098e+05
5.040000000000000000e+02,4.000000000000000000e+00,1.183012701892219409e+00,2.499999999999999722e-01,2.297849495816568960e+05,6.187696057117183227e+05,-8.679022952679877926e+04,5.622193852756185224e+05
5.050000000000000000e+02,0.000000000000000000e+00,1.216356054958087629e+00,2.421874999999999722e-01,1.718095154622980335e+05,5.694398034478862537e+05,-7.137070314046260319e+04,5.207939654403855675e+05
5.050000000000000000e+02,1.000000000000000000e+00,1.187199408023955627e+00,2.343749999999999722e-01,2.099955676296443271e+05,5.961857395535000833e+05,-7.837587825958996837e+04,5.410799816660195356e+05
5.050000000000000000e+02,2.000000000000000000e+00,1.218449408023955627e+00,2.343749999999999722e-01,1.539802552429296484e+05,5.364446310298193712e+05,-6.182522380331934255e+04,4.902529498643711559e+05
5.050000000000000000e+02,3.000000000000000000e+00,1.245512701892219409e+00,2.499999999999999722e-01,1.355854267562617897e+05,5.431627350226130802e+05,-6.434967782161520881e+04,5.021820950083949720e+05
5.050000000000000000e+02,4.000000000000000000e+00,1.214262701892219409e+00,2.499999999999999722e-01,1.804245939853113669e+05,5.777920474021169357e+05,-7.604711750209248567e+04,5.286759696038368857e+05
5.060000000000000000e+02,0.000000000000000000e+00,1.247606054958087629e+00,2.421874999999999722e-01,1.212836014226398256e+05,5.200704514883793308e+05,-5.588448147824098123e+04,4.811197303641154431e+05
5.060000000000000000e+02,1.000000000000000000e+00,1.218449408023955627e+00,2.343749999999999722e-01,1.583391558797706966e+05,5.491295943624791689e+05,-6.472030854592592368e+04,5.022270783861648524e+05
5.060000000000000000e+02,2.000000000000000000e+00,1.249699408023955627e+00,2.343749999999999722e-01,1.016097664025269623e+05,4.839790412347749225e+05,-4.516479692462575622e+04,4.488906729962783284e+05
