x,y,w,theta_x,theta_y
8.850158773652742061e-01,3.124999999999999445e-01,-1.278118844360141142e-05,8.852092297704759184e-08,-2.644086146005503547e-07
9.162658773652742061e-01,3.124999999999999445e-01,-1.320401340268397427e-05,1.582184734699289984e-07,-1.582184734779150368e-07
9.475158773652742061e-01,3.124999999999999445e-01,-1.341428216907780723e-05,2.271063305347891817e-07,-5.234829062916715929e-08
9.787658773652742061e-01,3.124999999999999445e-01,-1.341554366976408263e-05,2.921324616446730601e-07,5.032995511822092140e-08
1.010015877365274317e+00,3.124999999999999445e-01,-1.321687018533128664e-05,3.504879478052769505e-07,1.471873415474318873e-07
1.041265877365274317e+00,3.124999999999999445e-01,-1.283224924713229062e-05,3.997554046329874882e-07,2.359291829811231527e-07
1.072515877365274317e+00,3.124999999999999445e-01,-1.227988716446198402e-05,4.380348800565466285e-07,3.146462907167230333e-07
1.103765877365274317e+00,3.124999999999999445e-01,-1.158144021375814939e-05,4.640183915642947609e-07,3.817996408816737976e-07
1.135015877365274317e+00,3.124999999999999445e-01,-1.076122217888052904e-05,4.770888503033681884e-07,4.362615279506680080e-07
1.166265877365274317e+00,3.124999999999999445e-01,-9.845393231839371864e-06,4.773254382490302491e-07,4.773254382492689006e-07
1.197515877365274317e+00,3.124999999999999445e-01,-8.861062869364649003e-06,4.654704904040938252e-07,5.047591074524959239e-07
1.228765877365274317e+00,3.124999999999999445e-01,-7.835274247988219406e-06,4.428441222572202791e-07,5.188685398293992376e-07
1.260015877365274317e+00,3.124999999999999445e-01,-6.793988979147436699e-06,4.111080406223357699e-07,5.203968416729667271e-07
1.291265877365274317e+00,3.124999999999999445e-01,-5.761429080652655025e-06,3.720036428250968838e-07,5.102951688796288447e-07
1.322515877365274317e+00,3.124999999999999445e-01,-4.760014935319738659e-06,3.271605512014845871e-07,4.894070071384782751e-07
1.353765877365274317e+00,3.124999999999999445e-01,-3.810209246401915692e-06,2.783971414966007097e-07,4.589038052398202250e-07
1.385015877365274317e+00,3.124999999999999445e-01,-2.929903781674624634e-06,2.275377146138953115e-07,4.201338523644606362e-07
1.416265877365274317e+00,3.124999999999999445e-01,-2.134251332023139780e-06,1.763347364705917778e-07,3.744873100749561654e-07
1.447515877365274317e+00,3.124999999999999445e-01,-1.435558766744361114e-06,1.264728918438622898e-07,3.234192503238003664e-07
1.478765877365274317e+00,3.124999999999999445e-01,-8.431857776856457504e-07,7.952432346650465135e-08,2.684152614403457797e-07
1.510015877365274317e+00,3.124999999999999445e-01,-3.635187146648740210e-07,3.694401228064922007e-08,2.109586739004155658e-07
1.541265877365274317e+00,3.124999999999999445e-01,0.000000000000000000e+00,-1.717075370341351855e-11,1.525060401852337595e-07
5.683291712335378776e-01,3.281249999999999445e-01,0.000000000000000000e+00,8.385005089489429255e-11,-5.556582374147784266e-07
5.995791712335378776e-01,3.281249999999999445e-01,-1.185168487273016541e-06,-4.322019733096153998e-08,-6.263893255578874238e-07
6.308291712335378776e-01,3.281249999999999445e-01,-2.492445569299813745e-06,-7.912183497438043870e-08,-6.774181931639740345e-07
6.620791712335378776e-01,3.281249999999999445e-01,-3.880162182490748826e-06,-1.049209222351729657e-07,-7.065292203481526077e-07
6.933291712335378776e-01,3.281249999999999445e-01,-5.302936014073667372e-06,-1.181660975432297794e-07,-7.124516047853413660e-07
7.245791712335378776e-01,3.281249999999999445e-01,-6.716346776617366558e-06,-1.187819370034420583e-07,-6.970255970833177122e-07
7.558291712335378776e-01,3.281249999999999445e-01,-8.071505474263517758e-06,-1.006761635722287810e-07,-6.532972319956744918e-07
7.870791712335378776e-01,3.281249999999999445e-01,-9.313144396818038518e-06,-6.334198563566914741e-08,-5.850356536481941437e-07
8.183291712335378776e-01,3.281249999999999445e-01,-1.039968257079037896e-05,-1.045517896443474997e-08,-4.992393999735280065e-07
8.495791712335378776e-01,3.281249999999999445e-01,-1.130294177012398734e-05,5.273276764102096371e-08,-4.025919379784051030e-07
8.808291712335378776e-01,3.281249999999999445e-01,-1.200577162171269497e-05,1.220726472931023583e-07,-2.995207556487631911e-07
9.120791712335378776e-01,3.281249999999999445e-01,-1.249923744074372117e-05,1.937690859556176049e-07,-1.937690859630827445e-07
9.433291712335378776e-01,3.281249999999999445e-01,-1.278118844361661566e-05,2.644086145934242136e-07,-8.852092298468081453e-08
9.745791712335378776e-01,3.281249999999999445e-01,-1.285561262662841041e-05,3.308252897573055450e-07,1.330805724457364886e-08
1.005829171233537878e+00,3.281249999999999445e-01,-1.273202043479410317e-05,3.901319267048922543e-07,1.090926670368106284e-07
1.037079171233537878e+00,3.281249999999999445e-01,-1.242476045620043145e-05,4.398976596305934703e-07,1.966489081912488560e-07
1.068329171233537878e+00,3.281249999999999445e-01,-1.195214988488059450e-05,4.782341774970639470e-07,2.742098863384301894e-07
1.099579171233537878e+00,3.281249999999999445e-01,-1.133550743708444317e-05,5.039816888046813256e-07,3.405087544029563929e-07
1.130829171233537878e+00,3.281249999999999445e-01,-1.059823678227929581e-05,5.167249567874185192e-07,3.947291382954051604e-07
1.162079171233537878e+00,3.281249999999999445e-01,-9.765016762546739571e-06,5.167035639289357083e-07,4.364110409795128596e-07
1.193329171233537878e+00,3.281249999999999445e-01,-8.861062869365116565e-06,5.047591074522760129e-07,4.654704904043374002e-07
1.224579171233537878e+00,3.281249999999999445e-01,-7.911388575298288506e-06,4.821987083116327271e-07,4.821987083118595202e-07
1.255829171233537878e+00,3.281249999999999445e-01,-6.940075757358746291e-06,4.506150042369427796e-07,4.872288705705594674e-07
1.287079171233537878e+00,3.281249999999999445e-01,-5.969715261327124949e-06,4.116821130080121704e-07,4.813936213298110228e-07
1.318329171233537878e+00,3.281249999999999445e-01,-5.021176864342248983e-06,3.670230695282221098e-07,4.655463980030723933e-07
1.349579171233537878e+00,3.281249999999999445e-01,-4.113567073893531011e-06,3.183030431636744647e-07,4.406516811917691344e-07
1.380829171233537878e+00,3.281249999999999445e-01,-3.263778786427333532e-06,2.672739410557591062e-07,4.079340354816185925e-07
1.412079171233537878e+00,3.281249999999999445e-01,-2.486190653437907447e-06,2.156183870827833818e-07,3.686659078098945832e-07
1.443329171233537878e+00,3.281249999999999445e-01,-1.792594035917364487e-06,1.649403017828705455e-07,3.241648294820924611e-07
1.474579171233537878e+00,3.281249999999999445e-01,-1.192106564208807467e-06,1.167428976831394691e-07,2.757822665061091868e-07
1.505829171233537878e+00,3.281249999999999445e-01,-6.911368623223061271e-07,7.239460594748328979e-08,2.248712745526925884e-07
1.537079171233537878e+00,3.281249999999999445e-01,-2.934041106962802468e-07,3.312942085899836622e-08,1.727644747661916959e-07
1.568329171233537878e+00,3.281249999999999445e-01,0.000000000000000000e+00,-9.767589369457821261e-12,1.207533070224486475e-07
5.953924651018016601e-01,3.437499999999999445e-01,0.000000000000000000e+00,6.468958059450833039e-11,-6.001052755112774027e-07
6.266424651018016601e-01,3.437499999999999445e-01,-1.267482656725932558e-06,-3.889765392778923441e-08,-6.638057510573734641e-07
6.578924651018016601e-01,3.437499999999999445e-01,-2.640203355643165390e-06,-6.817697441282563466e-08,-7.049268953110184936e-07
6.891424651018016601e-01,3.437499999999999445e-01,-4.070891493216174470e-06,-8.520313744713194346e-08,-7.216082472100643377e-07
7.203924651018016601e-01,3.437499999999999445e-01,-5.510494897617347710e-06,-8.823656778472409411e-08,-7.143638412781763227e-07
7.516424651018016601e-01,3.437499999999999445e-01,-6.912050611369477416e-06,-7.575480871806313902e-08,-6.814716737711822131e-07
7.828924651018016601e-01,3.437499999999999445e-01,-8.213349102973194503e-06,-3.906020425732410211e-08,-6.159941991791138359e-07
8.141424651018016601e-01,3.437499999999999445e-01,-9.363468706156997549e-06,1.481897065808923243e-08,-5.314566614451472930e-07
8.453924651018016601e-01,3.437499999999999445e-01,-1.033119800292980038e-05,8.037107746334953492e-08,-4.348964702467344668e-07
8.766424651018016601e-01,3.437499999999999445e-01,-1.109874601404695398e-05,1.524226678241991864e-07,-3.319414529919661801e-07
9.078924651018016601e-01,3.437499999999999445e-01,-1.165744644501747874e-05,2.266315729622351157e-07,-2.266315729690770244e-07
9.391424651018016601e-01,3.437499999999999445e-01,-1.200577162172680824e-05,2.995207556422013327e-07,-1.220726473002560280e-07
9.703924651018016601e-01,3.437499999999999445e-01,-1.214826980309310846e-05,3.677672588157585021e-07,-2.127503122895833621e-08
1.001642465101801660e+00,3.437499999999999445e-01,-1.209509624209350668e-05,4.283964849625827488e-07,7.319017814415827710e-08
1.032892465101801660e+00,3.437499999999999445e-01,-1.186124054243740436e-05,4.788216226027686065e-07,1.591282487674502779e-07
1.064142465101801660e+00,3.437499999999999445e-01,-1.146540575204568394e-05,5.171984488211555421e-07,2.349616557574429630e-07
1.095392465101801660e+00,3.437499999999999445e-01,-1.092882820916441801e-05,5.425545838270878620e-07,2.997475405193245728e-07
1.126642465101801660e+00,3.437499999999999445e-01,-1.027421073830707276e-05,5.546641772869027942e-07,3.529589610575320611e-07
1.157892465101801660e+00,3.437499999999999445e-01,-9.524892097573910228e-06,5.540170977432477852e-07,3.944368617201865065e-07
1.189142465101801660e+00,3.437499999999999445e-01,-8.704255487027047275e-06,5.416404001542243113e-07,4.242954959119124128e-07
1.220392465101801660e+00,3.437499999999999445e-01,-7.835274247989115567e-06,5.188685398291868441e-07,4.428441222574423076e-07
1.251642465101801660e+00,3.437499999999999445e-01,-6.940075757359192678e-06,4.872288705703470739e-07,4.506150042371693609e-07
1.282892465101801660e+00,3.437499999999999445e-01,-6.039520639458087654e-06,4.483262698121553170e-07,4.483262698123584461e-07
1.314142465101801660e+00,3.437499999999999445e-01,-5.152933608788448950e-06,4.037476748801535025e-07,4.367847417404728839e-07
1.345392465101801660e+00,3.437499999999999445e-01,-4.297995143626679903e-06,3.550568490778190964e-07,4.168346678117030406e-07
1.376642465101801660e+00,3.437499999999999445e-01,-3.490482524933553977e-06,3.039166300410195710e-07,3.895482783969900929e-07
1.407892465101801660e+00,3.437499999999999445e-01,-2.743907652177510488e-06,2.519489018148250091e-07,3.560906681848820887e-07
1.439142465101801660e+00,3.437499999999999445e-01,-2.069433603093484978e-06,2.006794234971111090e-07,3.176471504944482041e-07
1.470392465101801660e+00,3.437499999999999445e-01,-1.475819769272337979e-06,1.515317143154221835e-07,2.754343569501680471e-07
1.501642465101801660e+00,3.437499999999999445e-01,-9.693793711265543557e-07,1.058074303620336215e-07,2.306769044986772977e-07
1.532892465101801660e+00,3.437499999999999445e-01,-5.539878984832677109e-07,6.466506285854387711e-08,1.845845465928787021e-07
1.564142465101801660e+00,3.437499999999999445e-01,-2.311327129233619945e-07,2.911646196306810535e-08,1.383325847609299819e-07
1.595392465101801660e+00,3.437499999999999445e-01,0.000000000000000000e+00,-2.465153474905657223e-12,9.304420348569324914e-08
6.224557589700653315e-01,3.593749999999999445e-01,0.000000000000000000e+00,8.797603414913512074e-11,-6.406470790388743137e-07
6.537057589700653315e-01,3.593749999999999445e-01,-1.339850331389535636e-06,-3.329881955312099594e-08,-6.951543002385332215e-07
6.849557589700653315e-01,3.593749999999999445e-01,-2.763289062852236061e-06,-5.435270445615455427e-08,-7.239351542954072996e-07
7.162057589700653315e-01,3.593749999999999445e-01,-4.217713471185332216e-06,-6.092902754565210761e-08,-7.261172660995960150e-07
7.474557589700653315e-01,3.593749999999999445e-01,-5.653611314495449610e-06,-5.373805126982286901e-08,-7.050234536805514553e-07
7.787057589700653315e-01,3.593749999999999445e-01,-7.010112139490107776e-06,-2.024572217284488031e-08,-6.454036941423393887e-07
8.099557589700653315e-01,3.593749999999999445e-01,-8.219598647769184589e-06,3.472822707607054793e-08,-5.615166911099091181e-07
8.412057589700653315e-01,3.593749999999999445e-01,-9.246799845955649990e-06,1.035970803662895614e-07,-4.642287391115326400e-07
8.724557589700653315e-01,3.593749999999999445e-01,-1.007299393230633324e-05,1.788421992652327121e-07,-3.612810015873516456e-07
9.037057589700653315e-01,3.593749999999999445e-01,-1.069054223309405344e-05,2.562241755236091971e-07,-2.562241755297349923e-07
9.349557589700653315e-01,3.593749999999999445e-01,-1.109874601405978653e-05,3.319414529860626781e-07,-1.524226678307980760e-07
9.662057589700653315e-01,3.593749999999999445e-01,-1.130294177014996584e-05,4.025919379731720805e-07,-5.273276764747628121e-08
9.974557589700653315e-01,3.593749999999999445e-01,-1.131425665082273105e-05,4.648911426289991915e-07,4.010725695720110165e-08
1.028705758970065443e+00,3.593749999999999445e-01,-1.114861735197708916e-05,5.161259740649644728e-07,1.239309351348131838e-07
1.059955758970065443e+00,3.593749999999999445e-01,-1.082544410148135224e-05,5.545528557207698018e-07,1.974641551163034275e-07
1.091205758970065443e+00,3.593749999999999445e-01,-1.036618920354221953e-05,5.792633623976359972e-07,2.599884705096127630e-07
1.122455758970065443e+00,3.593749999999999445e-01,-9.793034721628603628e-06,5.903546087690233060e-07,3.113713030173835811e-07
1.153705758970065443e+00,3.593749999999999445e-01,-9.128033091532455467e-06,5.887143072978330783e-07,3.518545659449070816e-07
1.184955758970065443e+00,3.593749999999999445e-01,-8.392725935802830404e-06,5.755603864009234819e-07,3.817242422854141988e-07
1.216205758970065443e+00,3.593749999999999445e-01,-7.608010989510602252e-06,5.522886404746691846e-07,4.013202068658234757e-07
1.247455758970065443e+00,3.593749999999999445e-01,-6.793988979148706401e-06,5.203968416728173316e-07,4.111080406225601277e-07
1.278705758970065443e+00,3.593749999999999445e-01,-5.969715261327917772e-06,4.813936213296808973e-07,4.116821130082628392e-07
1.309955758970065443e+00,3.593749999999999445e-01,-5.152933608788788610e-06,4.367847417403265061e-07,4.037476748803449848e-07
1.341205758970065443e+00,3.593749999999999445e-01,-4.359873603212158490e-06,3.880979513184596320e-07,3.880979513185970631e-07
1.372455758970065443e+00,3.593749999999999445e-01,-3.605069553521797701e-06,3.369062296669025464e-07,3.656559086223924370e-07
1.403705758970065443e+00,3.593749999999999445e-01,-2.901069582452637085e-06,2.847650627830940920e-07,3.374687657637189292e-07
1.434955758970065443e+00,3.593749999999999445e-01,-2.258307528535880301e-06,2.331214436069755042e-07,3.045961740642113500e-07
1.466205758970065443e+00,3.593749999999999445e-01,-1.685074535145584873e-06,1.833198910011346318e-07,2.681218971559767172e-07
1.497455758970065443e+00,3.593749999999999445e-01,-1.187476146019241768e-06,1.365893992000372310e-07,2.291438964555714531e-07
1.528705758970065443e+00,3.593749999999999445e-01,-7.694291875529775094e-07,9.402512068640005253e-08,1.887496187974102467e-07
1.559955758970065443e+00,3.593749999999999445e-01,-4.327013514751254836e-07,5.657244290270183907e-08,1.479979542332287665e-07
1.591205758970065443e+00,3.593749999999999445e-01,-1.769847943294242555e-07,2.502123643752330357e-08,1.079029424058379810e-07
1.622455758970065443e+00,3.593749999999999445e-01,0.000000000000000000e+00,4.471143981349730543e-12,6.942006830854455323e-08
6.495190528383290030e-01,3.749999999999999445e-01,0.000000000000000000e+00,1.943999553305405992e-10,-6.759406392244776987e-07
6.807690528383290030e-01,3.749999999999999445e-01,-1.399271506349152982e-06,-2.598429948277023228e-08,-7.186202685666956720e-07
7.120190528383290030e-01,3.749999999999999445e-01,-2.855755771731749654e-06,-3.775427943236147758e-08,-7.331332468846654796e-07
7.432690528383290030e-01,3.749999999999999445e-01,-4.313118303786359398e-06,-3.303623190097425825e-08,-7.203621995918558108e-07
7.745190528383290030e-01,3.749999999999999445e-01,-5.717360027618094808e-06,-8.932523741840070920e-09,-6.754371011684701259e-07
8.057690528383290030e-01,3.749999999999999445e-01,-6.984146687906341586e-06,4.909487571017854906e-08,-5.886313734723050966e-07
8.370190528383290030e-01,3.749999999999999445e-01,-8.065492652233625378e-06,1.211363235633619712e-07,-4.908798226158741637e-07
8.682690528383290030e-01,3.749999999999999445e-01,-8.943783194510639370e-06,2.005496918542804490e-07,-3.870259303834153912e-07
8.995190528383290030e-01,3.749999999999999445e-01,-9.612766185626115897e-06,2.819837849634047422e-07,-2.819837849687091801e-07
9.307690528383290030e-01,3.749999999999999445e-01,-1.007299393231765807e-05,3.612810015822224905e-07,-1.788421992711657279e-07
9.620190528383290030e-01,3.749999999999999445e-01,-1.033119800295311581e-05,4.348964702422212635e-07,-8.037107746930215160e-08
9.932690528383290030e-01,3.749999999999999445e-01,-1.039968257082518015e-05,4.992393999699755503e-07,1.045517895896630857e-08
1.024519052838329003e+00,3.749999999999999445e-01,-1.029570806288287449e-05,5.515974718328131439e-07,9.176608443444179866e-08
1.055769052838329003e+00,3.749999999999999445e-01,-1.003990297663391522e-05,5.899270097973011997e-07,1.622636581609499248e-07
1.087019052838329003e+00,3.749999999999999445e-01,-9.654259047918759099e-06,6.135761847010879466e-07,2.216327476780685277e-07
1.118269052838329003e+00,3.749999999999999445e-01,-9.160535424793500009e-06,6.232589892846703258e-07,2.703884264482016962e-07
1.149519052838329003e+00,3.749999999999999445e-01,-8.579462235423713083e-06,6.202037286408903060e-07,3.090815184684810188e-07
1.180769052838329003e+00,3.749999999999999445e-01,-7.930656003788493551e-06,6.058918530278599521e-07,3.381845895485395939e-07
1.212019052838329003e+00,3.749999999999999445e-01,-7.232839339289740429e-06,5.818768936629671014e-07,3.581226841920666550e-07
1.243269052838329003e+00,3.749999999999999445e-01,-6.504023109388953060e-06,5.495593497727969944e-07,3.692482169058998195e-07
1.274519052838329003e+00,3.749999999999999445e-01,-5.761429080654139027e-06,5.102951688795673289e-07,3.720036428253332589e-07
1.305769052838329003e+00,3.749999999999999445e-01,-5.021176864343228153e-06,4.655463980030281888e-07,3.670230695284672199e-07
1.337019052838329003e+00,3.749999999999999445e-01,-4.297995143627208452e-06,4.168346678116666711e-07,3.550568490780238137e-07
1.368269052838329003e+00,3.749999999999999445e-01,-3.605069553521989977e-06,3.656559086223306036e-07,3.369062296670291249e-07
1.399519052838329003e+00,3.749999999999999445e-01,-2.953878784916579342e-06,3.134777447306619435e-07,3.134777447307249416e-07
1.430769052838329003e+00,3.749999999999999445e-01,-2.354038439435219534e-06,2.616728313892797053e-07,2.857133706441264473e-07
1.462019052838329003e+00,3.749999999999999445e-01,-1.813267500241369788e-06,2.115079900700146653e-07,2.545689508186477998e-07
1.493269052838329003e+00,3.749999999999999445e-01,-1.337355564283417708e-06,1.641391740208414119e-07,2.210160345595505634e-07
1.524519052838329003e+00,3.749999999999999445e-01,-9.301514266726879296e-07,1.205924016433757311e-07,1.860203692744611040e-07
1.555769052838329003e+00,3.749999999999999445e-01,-5.935934455736985517e-07,8.175132379940214952e-08,1.505241486003010502e-07
1.587019052838329003e+00,3.749999999999999445e-01,-3.277709478867268934e-07,4.834796999404431373e-08,1.154319194883609832e-07
1.618269052838329003e+00,3.749999999999999445e-01,-1.310128189944580902e-07,2.095520385951425556e-08,8.159750387636013714e-08
1.649519052838329003e+00,3.749999999999999445e-01,0.000000000000000000e+00,1.099870815764452517e-11,4.981326768878176833e-08
6.765823467065927854e-01,3.906249999999999445e-01,0.000000000000000000e+00,-7.720594393121085447e-11,-7.048897664346279104e-07
7.078323467065927854e-01,3.906249999999999445e-01,-1.442797050176174669e-06,-1.712505268771584983e-08,-7.328279880016337003e-07
7.390823467065927854e-01,3.906249999999999445e-01,-2.911143399571069985e-06,-1.714040404203922756e-08,-7.301831379539895330e-07
7.703323467065927854e-01,3.906249999999999445e-01,-4.349190874094254799e-06,-1.713540905983978548e-09,-7.018332217309547213e-07
8.015823467065927854e-01,3.906249999999999445e-01,-5.674292655503035258e-06,5.513729991335800138e-08,-6.157950635673144841e-07
8.328323467065927854e-01,3.906249999999999445e-01,-6.805312279324256975e-06,1.315167276266438034e-07,-5.148027187597361868e-07
8.640823467065927854e-01,3.906249999999999445e-01,-7.728993045103580377e-06,2.170502396337971886e-07,-4.085309816442295207e-07
8.953323467065927854e-01,3.906249999999999445e-01,-8.440593728370118917e-06,3.033090317080952046e-07,-3.033090317125115815e-07
9.265823467065927854e-01,3.906249999999999445e-01,-8.943783194520275217e-06,3.870259303791386160e-07,-2.005496918594313622e-07
9.578323467065927854e-01,3.906249999999999445e-01,-9.246799845975911018e-06,4.642287391077657257e-07,-1.035970803716634693e-07
9.890823467065927854e-01,3.906249999999999445e-01,-9.363468706187721128e-06,5.314566614422871804e-07,-1.481897066310104036e-08
1.020332346706592785e+00,3.906249999999999445e-01,-9.313144396858176021e-06,5.850356536463972692e-07,6.334198563131042174e-08
1.051582346706592785e+00,3.906249999999999445e-01,-9.118228224665734968e-06,6.228488727986779868e-07,1.297692019907899928e-07
1.082832346706592785e+00,3.906249999999999445e-01,-8.801533137499565379e-06,6.450845510812334721e-07,1.851520114624912151e-07
1.114082346706592785e+00,3.906249999999999445e-01,-8.384449558834116672e-06,6.527966561064397103e-07,2.303901601592012041e-07
1.145332346706592785e+00,3.906249999999999445e-01,-7.886246558943840019e-06,6.477458155451944765e-07,2.664223558559593964e-07
1.176582346706592785e+00,3.906249999999999445e-01,-7.324346470732899198e-06,6.319997119211226596e-07,2.940982639030245964e-07
1.207832346706592785e+00,3.906249999999999445e-01,-6.715140530023082224e-06,6.070773423799476931e-07,3.137542571055552846e-07
1.239082346706592785e+00,3.906249999999999445e-01,-6.074578062425183938e-06,5.741114005298991465e-07,3.255267126949831363e-07
1.270332346706592785e+00,3.906249999999999445e-01,-5.418063907119054183e-06,5.343914585032550479e-07,3.297930200816461281e-07
1.301582346706592785e+00,3.906249999999999445e-01,-4.760014935321206567e-06,4.894070071385557786e-07,3.271605512017563258e-07
1.332832346706592785e+00,3.906249999999999445e-01,-4.113567073894476300e-06,4.406516811918331913e-07,3.183030431639118457e-07
1.364082346706592785e+00,3.906249999999999445e-01,-3.490482524934083796e-06,3.895482783970207449e-07,3.039166300411937422e-07
1.395332346706592785e+00,3.906249999999999445e-01,-2.901069582452884842e-06,3.374687657637161764e-07,2.847650627832042592e-07
1.426582346706592785e+00,3.906249999999999445e-01,-2.354038439435302967e-06,2.857133706441004539e-07,2.616728313893352389e-07
1.457832346706592785e+00,3.906249999999999445e-01,-1.856438423054370478e-06,2.354735225530398761e-07,2.354735225530700252e-07
1.489082346706592785e+00,3.906249999999999445e-01,-1.413639388524362365e-06,1.878298529981061183e-07,2.070128153037190880e-07
1.520332346706592785e+00,3.906249999999999445e-01,-1.029318226827106794e-06,1.437377562039405741e-07,1.771349839654314199e-07
1.551582346706592785e+00,3.906249999999999445e-01,-7.054798112607247789e-07,1.040143355438575332e-07,1.466653698308412625e-07
1.582832346706592785e+00,3.906249999999999445e-01,-4.425075340028994579e-07,6.933160980612179802e-08,1.163981252522498772e-07
1.614082346706592785e+00,3.906249999999999445e-01,-2.392371282475711351e-07,4.021303260180272232e-08,8.708490371893863696e-08
1.645332346706592785e+00,3.906249999999999445e-01,-9.305250423704618730e-08,1.702341817162040654e-08,5.942428384305893748e-08
1.676582346706592785e+00,3.906249999999999445e-01,0.000000000000000000e+00,1.707875607947499943e-11,3.405359656101259762e-08
7.036456405748564569e-01,4.062499999999999445e-01,0.000000000000000000e+00,5.263409104224530913e-12,-7.253268462462424745e-07
7.348956405748564569e-01,4.062499999999999445e-01,-1.467419132885302394e-06,-7.469122618416337528e-09,-7.368736363503989628e-07
7.661456405748564569e-01,4.062499999999999445e-01,-2.924139778989676015e-06,6.650031818961616893e-09,-7.156828253860121220e-07
7.973956405748564569e-01,4.062499999999999445e-01,-4.304971769507863008e-06,4.653811751918426290e-08,-6.510642986048936320e-07
8.286456405748564569e-01,4.062499999999999445e-01,-5.487907034547700297e-06,1.355507519816460345e-07,-5.334705263040705086e-07
8.598956405748564569e-01,4.062499999999999445e-01,-6.448476326866039582e-06,2.267993258313505351e-07,-4.263285490139028917e-07
8.911456405748564569e-01,4.062499999999999445e-01,-7.193369507396190400e-06,3.193020666600392909e-07,-3.193020666636134523e-07
9.223956405748564569e-01,4.062499999999999445e-01,-7.728993045111474724e-06,4.085309816408016842e-07,-2.170502396380829901e-07
9.536456405748564569e-01,4.062499999999999445e-01,-8.065492652250560955e-06,4.908798226128839256e-07,-1.211363235680405841e-07
9.848956405748564569e-01,4.062499999999999445e-01,-8.219598647795417200e-06,5.615166911077097970e-07,-3.472822708059539131e-08
1.016145640574856568e+00,4.062499999999999445e-01,-8.213349103007970287e-06,6.159941991779291544e-07,3.906020425334934045e-08
1.047395640574856568e+00,4.062499999999999445e-01,-8.071505474305472994e-06,6.532972319956409281e-07,1.006761635690399137e-07
1.078645640574856568e+00,4.062499999999999445e-01,-7.818213040830575768e-06,6.733683461887147412e-07,1.509769926511041548e-07
1.109895640574856568e+00,4.062499999999999445e-01,-7.474499543931632803e-06,6.780145188018712138e-07,1.914756663176025139e-07
1.141145640574856568e+00,4.062499999999999445e-01,-7.057578385649104041e-06,6.706008517316726709e-07,2.242012945550188860e-07
1.172395640574856568e+00,4.062499999999999445e-01,-6.582178762572788340e-06,6.533695859361080538e-07,2.499622761913135023e-07
1.203645640574856568e+00,4.062499999999999445e-01,-6.062391540042137334e-06,6.272851439375375816e-07,2.686553445347708330e-07
1.234895640574856568e+00,4.062499999999999445e-01,-5.512256948262723191e-06,5.933656330288725604e-07,2.803673671035143014e-07
1.266145640574856568e+00,4.062499999999999445e-01,-4.945315467382421184e-06,5.530110848646342008e-07,2.855281142132026174e-07
1.297395640574856568e+00,4.062499999999999445e-01,-4.374148400800187362e-06,5.077137831786561326e-07,2.846808486498398500e-07
1.328645640574856568e+00,4.062499999999999445e-01,-3.810209246403126949e-06,4.589038052399925962e-07,2.783971414968606429e-07
1.359895640574856568e+00,4.062499999999999445e-01,-3.263778786428091203e-06,4.079340354817283363e-07,2.672739410559519121e-07
1.391145640574856568e+00,4.062499999999999445e-01,-2.743907652177949251e-06,3.560906681849275108e-07,2.519489018149502111e-07
1.422395640574856568e+00,4.062499999999999445e-01,-2.258307528536117894e-06,3.045961740642194498e-07,2.331214436070527695e-07
1.453645640574856568e+00,4.062499999999999445e-01,-1.813267500241485620e-06,2.545689508186419235e-07,2.115079900700632374e-07
1.484895640574856568e+00,4.062499999999999445e-01,-1.413639388524401540e-06,2.070128153037102206e-07,1.878298529981352085e-07
1.516145640574856568e+00,4.062499999999999445e-01,-1.062829326539980842e-06,1.628094278685002820e-07,1.628094278685087259e-07
1.547395640574856568e+00,4.062499999999999445e-01,-7.628101838347336200e-07,1.227070075081138765e-07,1.371551906113882893e-07
1.578645640574856568e+00,4.062499999999999445e-01,-5.141616244899243938e-07,8.731404554299656019e-08,1.115502031533494502e-07
1.609895640574856568e+00,4.062499999999999445e-01,-3.161305377360047701e-07,5.709587569564254384e-08,8.664258848912395786e-08
1.641145640574856568e+00,4.062499999999999445e-01,-1.667101662660458310e-07,3.237597584352507959e-08,6.303639006790902163e-08
1.672395640574856568e+00,4.062499999999999445e-01,-6.273655730807254896e-08,1.332367091965975055e-08,4.128368215677955713e-08
1.703645640574856568e+00,4.062499999999999445e-01,0.000000000000000000e+00,2.239235172627992244e-11,2.187634080081834923e-08
7.307089344431201283e-01,4.218749999999999445e-01,0.000000000000000000e+00,1.356432388054408681e-09,-7.347482937100649536e-07
7.619589344431201283e-01,4.218749999999999445e-01,-1.467537339321610952e-06,7.049585616784407522e-09,-7.257184836145194574e-07
7.932089344431201283e-01,4.218749999999999445e-01,-2.887791365187554722e-06,3.128671384840089091e-08,-6.871225114171849860e-07
8.244589344431201283e-01,4.218749999999999445e-01,-4.136419540710509927e-06,1.276237659945217913e-07,-5.536188949617610338e-07
8.557089344431201283e-01,4.218749999999999445e-01,-5.125552650313866866e-06,2.274611750942431627e-07,-4.394507477105333670e-07
8.869589344431201283e-01,4.218749999999999445e-01,-5.894061333427594358e-06,3.293810778007081773e-07,-3.293810778034555816e-07
9.182089344431201283e-01,4.218749999999999445e-01,-6.448476326872250875e-06,4.263285490112989007e-07,-2.267993258347776304e-07
